edge_id,timestamp_i,timestamp_j,correspondence_success,correspondence_failure_reason,detector_type,keypoint_count_i,keypoint_count_j,raw_match_count,filtered_match_count,inlier_match_count,inlier_ratio,median_match_displacement,p90_match_displacement,match_angle_median,match_angle_dispersion,parallax_proxy,low_parallax_flag,near_static_flag,image_difference_mean,image_difference_p90,flow_success,flow_failure_reason,tracked_point_count,valid_flow_count,median_flow_magnitude,p90_flow_magnitude,flow_angle_median,flow_angle_dispersion,forward_backward_flow_consistency,gt_tmag
116,1745407690.709471,1745407690.760037,True,,ORB,1183,1185,1183,964,933,0.9678423236514523,0.0,2.046333074569702,0.0,32.95216751098633,0.020374964850853723,False,True,0.0032519339583814144,0.003921568859368563,True,,415,415,0.020473632961511612,1.311740756034851,0.0,82.36073303222656,0.9951807228915662,0.007506645044218322
117,1745407690.760037,1745407690.810208,True,,ORB,1185,1184,1185,814,722,0.8869778869778869,1.697070837020874,4.108056545257568,0.0,68.17967987060547,1.0542610883712769,False,False,0.012351390905678272,0.019607843831181526,True,,419,419,0.8449800610542297,3.442897319793701,14.133025169372559,91.39097595214844,1.0,0.011642989625344593
118,1745407690.810208,1745407690.86088,True,,ORB,1184,1184,1184,1184,1184,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,428,428,0.0,0.0,0.0,0.0,1.0,0.010917456703165811
119,1745407690.86088,1745407690.912199,True,,ORB,1184,1183,1184,777,678,0.8725868725868726,2.0,4.242640495300293,0.0,69.70238494873047,1.2255290746688843,False,False,0.01356424205005169,0.0235294122248888,True,,428,427,0.912729024887085,3.8043324947357178,25.24832534790039,88.96170043945312,0.9976580796252927,0.00770256397578747
120,1745407690.912199,1745407690.96351,True,,ORB,1183,1183,1183,989,989,1.0,0.0,1.0,0.0,9.971652030944824,0.0004164980671955629,True,True,0.0025054384022951126,0.003921568859368563,True,,418,418,0.0004174968635197729,0.6967293620109558,0.0,60.589412689208984,0.9976076555023924,0.013003406169458867
121,1745407690.96351,1745407691.013768,True,,ORB,1183,1183,1183,772,665,0.8613989637305699,1.2000007629394531,3.45599365234375,0.0,59.1739501953125,0.805507481098175,False,False,0.00954415649175644,0.01568627543747425,True,,414,413,0.49146366119384766,2.8535611629486084,21.952951431274414,88.03035736083984,0.9927360774818402,0.0068245242319036
122,1745407691.013768,1745407691.064412,True,,ORB,1183,1183,1183,807,709,0.8785625774473358,1.44000244140625,3.7580039501190186,0.0,65.32099914550781,0.9174336194992065,False,False,0.01204298809170723,0.019607843831181526,True,,414,413,0.7896959185600281,3.638909339904785,9.057332038879395,93.2179946899414,0.9975786924939467,0.013897424984674433
123,1745407691.064412,1745407691.114455,True,,ORB,1183,1183,1183,1118,1118,1.0,0.0,0.0,0.0,2.611299753189087,0.0001618232890479354,True,True,0.000528856529854238,0.0,True,,427,427,0.00016220315592363477,0.03817882388830185,0.0,60.74150085449219,0.9976580796252927,0.006513305740554198
124,1745407691.114455,1745407691.165627,True,,ORB,1183,1180,1183,766,662,0.8642297650130548,1.697052001953125,4.123122215270996,0.0,66.39747619628906,1.0710521936416626,False,False,0.01296894159168005,0.0235294122248888,True,,413,413,0.9199707508087158,4.085347652435303,5.382048606872559,89.33628845214844,0.9830508474576272,0.00642039006838178
125,1745407691.165627,1745407691.216001,True,,ORB,1180,1180,1180,1180,1180,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,448,448,0.0,0.0,0.0,0.0,1.0,0.01691025054963454
126,1745407691.216001,1745407691.266101,True,,ORB,1180,1182,1180,808,705,0.8725247524752475,1.44000244140625,3.605551242828369,0.0,68.50733947753906,0.8919427990913391,False,False,0.01191972941160202,0.019607843831181526,True,,448,447,0.580112099647522,3.478525161743164,5.3558244705200195,91.06281280517578,0.9977628635346756,0.0075448937497305775
127,1745407691.266101,1745407691.317341,True,,ORB,1182,1184,1182,917,917,1.0,0.0,1.7280120849609375,0.0,16.685516357421875,0.07326199082885614,True,True,0.006094994954764843,0.007843137718737125,True,,474,474,0.07404303550720215,1.2768044471740723,-6.589786052703857,92.42607879638672,0.989451476793249,0.007040434079482442
128,1745407691.317341,1745407691.367593,True,,ORB,1184,1184,1184,909,832,0.9152915291529153,0.0,2.4437673091888428,0.0,46.63740921020508,0.0857942751390022,False,True,0.006542451214045286,0.007843137718737125,True,,447,447,0.08617986738681793,1.676729679107666,9.837018013000488,95.83696746826172,0.9955257270693513,0.007314062943620632
129,1745407691.367593,1745407691.418542,True,,ORB,1184,1186,1184,818,759,0.9278728606356969,1.4142135381698608,3.0,0.0,61.819881439208984,0.9285106658935547,False,False,0.012410866096615791,0.0235294122248888,True,,428,428,0.651771068572998,3.2787728309631348,12.538661003112793,94.74807739257812,0.9976635514018691,0.005431092697505408
130,1745407691.418542,1745407691.468754,True,,ORB,1186,1186,1186,1186,1186,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,407,407,0.0,0.0,0.0,0.0,1.0,0.010630705668398528
131,1745407691.468754,1745407691.519453,True,,ORB,1186,1185,1186,837,763,0.9115890083632019,1.4142135381698608,3.0,0.0,66.99151611328125,0.8878784775733948,False,False,0.012190124951303005,0.0235294122248888,True,,407,404,0.6785334348678589,2.992506265640259,6.095327854156494,95.36609649658203,0.9975247524752475,0.0048925758747522955
132,1745407691.519453,1745407691.570442,True,,ORB,1185,1185,1185,1185,1185,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,446,446,0.0,0.0,0.0,0.0,1.0,0.009973555254272687
133,1745407691.570442,1745407691.620965,True,,ORB,1185,1185,1185,838,735,0.8770883054892601,1.4142135381698608,2.9859771728515625,0.0,66.98179626464844,0.887954831123352,False,False,0.012537587434053421,0.0235294122248888,True,,446,440,0.4257001280784607,2.8393969535827637,20.25555992126465,92.95421600341797,0.9977272727272727,0.00963598478890524
134,1745407691.620965,1745407691.671628,True,,ORB,1185,1185,1185,1185,1185,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,401,401,0.0,0.0,0.0,0.0,1.0,0.00771099882114254
135,1745407691.671628,1745407691.721858,True,,ORB,1185,1183,1185,828,758,0.9154589371980676,1.1999969482421875,2.985966444015503,0.0,57.83119583129883,0.8144566416740417,False,False,0.012115828692913055,0.0235294122248888,True,,401,390,0.6861163377761841,2.6479651927948,23.146677017211914,91.15460968017578,0.9948717948717949,0.007841657108700188
136,1745407691.721858,1745407691.772288,True,,ORB,1183,1183,1183,1183,1183,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,442,442,0.0,0.0,0.0,0.0,1.0,0.010419024352216439
137,1745407691.772288,1745407691.823538,True,,ORB,1183,1185,1183,809,729,0.9011124845488258,1.4142135381698608,3.2199296951293945,0.0,64.71256256103516,0.9057836532592773,False,False,0.013967238366603851,0.0235294122248888,True,,442,441,0.5503962635993958,3.565570592880249,24.105098724365234,87.14845275878906,0.9954648526077098,0.006292680895807996
138,1745407691.823538,1745407691.87371,True,,ORB,1185,1187,1185,1007,986,0.9791459781529295,0.0,1.1999969482421875,0.0,12.528096199035645,0.00029341277945431246,True,True,0.0023062387481331825,0.0,True,,393,393,0.0002979618147946894,0.7093464732170105,0.0,55.98097610473633,0.9847328244274809,0.0062103204631593694
139,1745407691.87371,1745407691.923952,True,,ORB,1187,1185,1187,829,746,0.8998793727382388,1.0,3.0324554443359375,0.0,51.66556167602539,0.7129691243171692,False,False,0.012297239154577255,0.0235294122248888,True,,400,398,0.5019444823265076,4.144803047180176,15.518733978271484,87.14812469482422,0.9597989949748744,0.007377352828309393
140,1745407691.923952,1745407691.974755,True,,ORB,1185,1181,1185,926,895,0.9665226781857451,0.0,2.0364575386047363,0.0,25.22066879272461,0.15085273070875646,False,True,0.00955011136829853,0.019607843831181526,True,,413,406,0.15159952640533447,2.0604405403137207,7.397412300109863,87.46068572998047,0.9950738916256158,0.01024295795889367
141,1745407691.974755,1745407692.025482,True,,ORB,1181,1183,1181,939,913,0.972310969116081,0.0,2.0736083984375,0.0,36.48815155029297,0.03915052115917206,False,True,0.004105066880583763,0.003921568859368563,True,,393,393,0.03915052115917206,1.3393945693969727,0.0,81.18266296386719,1.0,0.006452124689598491
142,1745407692.025482,1745407692.075885,True,,ORB,1183,1183,1183,946,946,1.0,0.0,1.7280044555664062,0.0,21.39873695373535,0.0777562866457785,True,True,0.008004194125533104,0.0117647061124444,True,,400,396,0.0793595090508461,1.8708375692367554,0.5728814005851746,81.30626678466797,0.9797979797979798,0.010278697312420919
143,1745407692.075885,1745407692.126181,True,,ORB,1183,1187,1183,903,903,1.0,0.0,2.4883270263671875,0.0,36.330772399902344,0.04688387095928192,False,True,0.006897231563925743,0.0117647061124444,True,,406,400,0.04784068465232849,1.9863977432250977,0.0,83.42640686035156,0.98,0.008888735872484172
144,1745407692.126181,1745407692.177017,True,,ORB,1187,1185,1187,842,842,1.0,0.0,2.399993896484375,0.0,35.93766403198242,0.4000756172906785,False,True,0.012268039397895336,0.0235294122248888,True,,390,378,0.40220367908477783,3.1104722023010254,18.924396514892578,86.87550354003906,0.9947089947089947,0.0019206627710366274
145,1745407692.177017,1745407692.2279,True,,ORB,1185,1183,1185,956,933,0.9759414225941423,0.0,1.727996826171875,0.0,27.711442947387695,0.005184057433430139,True,True,0.0026174557860940695,0.003921568859368563,True,,452,452,0.00519555201753974,0.8804993629455566,0.0,70.88554382324219,0.9977876106194691,0.0062807511677953325
146,1745407692.2279,1745407692.278478,True,,ORB,1183,1184,1183,823,758,0.9210206561360875,1.0,2.985983371734619,0.0,56.52573013305664,0.6859681606292725,False,False,0.014700100757181644,0.027450980618596077,True,,419,417,0.6530343890190125,4.170047283172607,13.57715129852295,81.33475494384766,1.0,0.006899834000000382
147,1745407692.278478,1745407692.329468,True,,ORB,1184,1181,1184,939,922,0.9818956336528222,0.0,1.44000244140625,0.0,14.308396339416504,0.02178336902739899,True,True,0.004010052885860205,0.003921568859368563,True,,418,418,0.022427212446928024,1.023655652999878,0.0,62.94598388671875,0.9712918660287081,0.007572685253133807
148,1745407692.329468,1745407692.380585,True,,ORB,1181,1177,1181,766,695,0.9073107049608355,0.0,3.219939708709717,0.0,44.297393798828125,0.4320622180412948,False,True,0.01366007886826992,0.0235294122248888,True,,420,419,0.4469977021217346,3.8991434574127197,28.330060958862305,75.02308654785156,0.9665871121718377,0.0038484665031196935
149,1745407692.380585,1745407692.431622,True,,ORB,1177,1180,1177,796,691,0.8680904522613065,1.200002670288086,3.5190043449401855,0.0,59.11225509643555,0.8059200644493103,False,False,0.01583358272910118,0.027450980618596077,True,,414,414,0.7195988893508911,4.712696552276611,24.08940887451172,74.40545654296875,0.9855072463768116,0.009460921749373479
150,1745407692.431622,1745407692.481904,True,,ORB,1180,1180,1180,1180,1180,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,412,412,0.0,0.0,0.0,0.0,1.0,0.0054246779675350965
151,1745407692.481904,1745407692.531922,True,,ORB,1180,1184,1180,844,756,0.8957345971563981,1.1999969482421875,3.737985372543335,0.0,53.26929473876953,0.8448692560195923,False,False,0.014247472397983074,0.0235294122248888,True,,412,406,0.6356891393661499,4.586149215698242,12.903268814086914,82.16827392578125,0.9950738916256158,0.0034535867992899747
152,1745407692.531922,1745407692.582968,True,,ORB,1184,1181,1184,915,915,1.0,0.0,1.1999969482421875,0.0,11.474019050598145,0.014048410933336895,True,True,0.0035393880680203438,0.003921568859368563,True,,439,437,0.014343821443617344,0.8600924611091614,0.0,58.69944381713867,0.9794050343249427,0.0056541749178711746
153,1745407692.582968,1745407692.6334,True,,ORB,1181,1184,1181,765,711,0.9294117647058824,0.0,3.219939947128296,0.0,42.08234405517578,0.33476377962940956,False,True,0.012320676818490028,0.0235294122248888,True,,443,442,0.3473370671272278,2.9941396713256836,19.171695709228516,82.77656555175781,0.9638009049773756,0.007541190266742809
154,1745407692.6334,1745407692.683587,True,,ORB,1184,1182,1184,866,831,0.9595842956120092,0.0,3.5190367698669434,0.0,25.376352310180664,0.2236994474448941,False,True,0.011832567863166332,0.019607843831181526,True,,441,440,0.23105107247829437,4.799320697784424,14.337804794311523,85.8570785522461,0.9681818181818181,0.00692357484910893
155,1745407692.683587,1745407692.73376,True,,ORB,1182,1181,1182,975,975,1.0,0.0,1.727996826171875,0.0,26.153568267822266,0.03568519244745242,True,True,0.003894378198310733,0.007843137718737125,True,,452,452,0.03584379330277443,0.9557889103889465,0.0,83.7302017211914,0.995575221238938,0.00735958268233463
156,1745407692.73376,1745407692.784727,True,,ORB,1181,1182,1181,825,722,0.8751515151515151,1.0,5.432712554931641,0.0,51.721248626708984,0.7126597166061401,False,False,0.01583130471408367,0.027450980618596077,True,,474,474,0.5930136442184448,4.696803092956543,18.066064834594727,80.74310302734375,0.989451476793249,0.006794082478354179
157,1745407692.784727,1745407692.835486,True,,ORB,1182,1182,1182,1182,1182,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,449,449,0.0,0.0,0.0,0.0,1.0,0.005186787047893673
158,1745407692.835486,1745407692.886355,True,,ORB,1182,1189,1182,823,740,0.8991494532199271,1.1999969482421875,6.0,0.0,48.374656677246094,0.877500057220459,False,False,0.01592876948416233,0.027450980618596077,True,,449,449,0.6439997553825378,5.02047061920166,25.95619010925293,80.23884582519531,0.9910913140311804,0.00751406150107093
159,1745407692.886355,1745407692.937063,True,,ORB,1189,1191,1189,794,748,0.9420654911838791,0.0,6.082762718200684,0.0,28.119890213012695,0.3623218296120345,False,True,0.015236577950417995,0.0235294122248888,True,,457,454,0.3688208758831024,5.053739070892334,20.243284225463867,87.21859741210938,0.9823788546255506,0.005386197120752321
160,1745407692.937063,1745407692.987539,True,,ORB,1191,1188,1191,976,976,1.0,0.0,1.4270927906036377,0.0,19.60698890686035,0.01633311183807456,True,True,0.0030597427394241095,0.003921568859368563,True,,472,472,0.01636778935790062,0.6652001142501831,0.0,84.71671295166016,0.9978813559322034,0.005611572417928576
161,1745407692.987539,1745407693.038459,True,,ORB,1188,1186,1188,787,713,0.9059720457433291,1.2000007629394531,5.937274932861328,0.0,48.89662551879883,0.8740230202674866,False,False,0.018094690516591072,0.027450980618596077,True,,475,475,0.6309517025947571,5.842551231384277,27.412517547607422,79.84780883789062,0.9747368421052631,0.00442292198270546
162,1745407693.038459,1745407693.089109,True,,ORB,1186,1186,1186,1186,1186,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,489,489,0.0,0.0,0.0,0.0,1.0,0.0049888421130570675
163,1745407693.089109,1745407693.139933,True,,ORB,1186,1183,1186,805,739,0.9180124223602485,1.0,5.099019527435303,0.0,49.75421142578125,0.723587691783905,False,False,0.0176670141518116,0.027450980618596077,True,,489,487,0.5980941653251648,5.178091526031494,31.066970825195312,73.66993713378906,0.971252566735113,0.005873062511248472
164,1745407693.139933,1745407693.190239,True,,ORB,1183,1185,1183,928,928,1.0,0.0,1.44000244140625,0.0,12.597490310668945,0.010694544845237262,True,True,0.003650754690170288,0.003921568859368563,True,,520,517,0.011014102958142757,0.7847689390182495,0.0,55.76258850097656,0.9709864603481625,0.007617417982027351
165,1745407693.190239,1745407693.240903,True,,ORB,1185,1183,1185,784,784,1.0,0.0,3.341855764389038,0.0,40.874176025390625,0.3008820068004519,False,True,0.015362420119345188,0.0235294122248888,True,,561,559,0.3080458641052246,3.874683141708374,32.39088821411133,78.58719635009766,0.9767441860465116,0.007650072888439979
166,1745407693.240903,1745407693.291359,True,,ORB,1183,1182,1183,846,770,0.9101654846335697,1.1999969482421875,5.099019527435303,0.0,45.57606506347656,0.8961573243141174,False,False,0.01957770437002182,0.0313725508749485,True,,504,504,0.5778301954269409,5.265431880950928,20.77906036376953,83.83348846435547,0.9722222222222222,0.005073572391621034
167,1745407693.291359,1745407693.342109,True,,ORB,1182,1182,1182,1171,1171,1.0,0.0,0.0,0.0,0.667894184589386,0.00014771842742243742,True,True,0.00028494567959569395,0.0,True,,490,490,0.00014802051009610295,0.02663530223071575,0.0,53.09523391723633,0.9979591836734694,0.005030879923551624
168,1745407693.342109,1745407693.392811,True,,ORB,1182,1179,1182,829,770,0.9288299155609168,1.1999969482421875,4.8000030517578125,0.0,42.68391036987305,0.9154382348060608,False,False,0.018989872187376022,0.0313725508749485,True,,489,489,0.6189292073249817,4.726265907287598,25.82460594177246,82.00257873535156,0.967280163599182,0.009221809931370256
169,1745407693.392811,1745407693.443082,True,,ORB,1179,1183,1179,921,921,1.0,0.0,2.0736083984375,0.0,12.009672164916992,0.022200784855798298,False,True,0.006061044987291098,0.007843137718737125,True,,506,506,0.022925708442926407,1.2117173671722412,0.0,71.09464263916016,0.9683794466403162,0.004673846411330663
170,1745407693.443082,1745407693.493701,True,,ORB,1183,1183,1183,819,769,0.938949938949939,0.0,2.9693078994750977,0.0,34.66822052001953,0.27024890820519265,False,True,0.013439472764730453,0.027450980618596077,True,,600,595,0.27964887022972107,4.780313968658447,23.84522819519043,82.49773406982422,0.9663865546218487,0.0024813634011280126
171,1745407693.493701,1745407693.544489,True,,ORB,1183,1185,1183,998,978,0.9799599198396793,0.0,3.79473614692688,0.0,11.300582885742188,0.04598771762332799,False,True,0.00861081201583147,0.01568627543747425,True,,486,486,0.04705269634723663,2.7600841522216797,28.30632781982422,75.30545043945312,0.977366255144033,0.008537663896524873
172,1745407693.544489,1745407693.594497,True,,ORB,1185,1184,1185,959,959,1.0,0.0,1.727996826171875,0.0,22.61208724975586,0.05583876690236471,False,True,0.0085938461124897,0.01568627543747425,True,,465,465,0.05719168856739998,2.0529673099517822,0.0,91.3641128540039,0.9763440860215054,0.0035241936956904893
173,1745407693.594497,1745407693.645519,True,,ORB,1184,1181,1184,829,772,0.9312424607961399,1.0,4.123105525970459,0.0,43.68114471435547,0.7573269605636597,False,False,0.019095512107014656,0.04313725605607033,True,,506,503,0.6255192756652832,4.214240074157715,27.800491333007812,72.16703033447266,0.9840954274353877,0.006725836325024844
174,1745407693.645519,1745407693.695998,True,,ORB,1181,1181,1181,1181,1181,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,495,495,0.0,0.0,0.0,0.0,1.0,0.004229634642049819
175,1745407693.695998,1745407693.746241,True,,ORB,1181,1182,1181,835,782,0.9365269461077844,1.0,4.0,0.0,42.34666061401367,0.7647407650947571,False,False,0.020896637812256813,0.0470588244497776,True,,495,495,0.5666183829307556,4.023580551147461,24.138322830200195,78.42518615722656,0.9919191919191919,0.007122594740727037
176,1745407693.746241,1745407693.797195,True,,ORB,1182,1182,1182,1182,1182,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,519,519,0.0,0.0,0.0,0.0,1.0,0.0035142561985124763
177,1745407693.797195,1745407693.84759,True,,ORB,1182,1179,1182,811,769,0.9482120838471023,1.0,4.123105525970459,0.0,46.01613235473633,0.7443548440933228,False,False,0.024902114644646645,0.062745101749897,True,,519,519,0.7127373814582825,4.914314270019531,22.877099990844727,78.96123504638672,0.9788053949903661,0.004841323090548253
178,1745407693.84759,1745407693.897871,True,,ORB,1179,1180,1179,964,938,0.9730290456431535,0.0,3.1622776985168457,0.0,9.017511367797852,0.05216962737040843,False,True,0.012404698878526688,0.019607843831181526,True,,489,487,0.052820391952991486,2.692582845687866,10.526288986206055,74.9698715209961,0.9876796714579056,0.003798031033104183
179,1745407693.897871,1745407693.948683,True,,ORB,1180,1177,1180,996,996,1.0,0.0,2.466034173965454,0.0,26.520917892456055,0.03396042368628762,False,True,0.012751341797411442,0.019607843831181526,True,,487,484,0.03424342721700668,2.4774222373962402,0.0,88.07308959960938,0.9917355371900827,0.006008844171717002
180,1745407693.948683,1745407693.998949,True,,ORB,1177,1178,1177,784,754,0.9617346938775511,0.0,3.4560012817382812,0.0,23.639556884765625,0.3816334058449963,False,False,0.027348464354872704,0.05882352963089943,True,,512,508,0.3956525921821594,4.028372764587402,18.195354461669922,77.45619201660156,0.9645669291338582,0.004148355919362418
181,1745407693.998949,1745407694.049475,True,,ORB,1178,1176,1178,978,950,0.9713701431492843,0.0,1.4142135381698608,0.0,19.056547164916992,0.0011938134321098914,True,True,0.0033582455944269896,0.003921568859368563,True,,512,512,0.0012224649544805288,1.0282843112945557,0.0,69.58840942382812,0.9765625,0.005073569632379076
182,1745407694.049475,1745407694.099607,True,,ORB,1176,1173,1176,804,738,0.917910447761194,1.0,4.108056545257568,0.0,42.22628402709961,0.765409529209137,False,False,0.025478458032011986,0.05098039284348488,True,,517,516,0.6575108766555786,4.602142333984375,20.386873245239258,77.83092498779297,0.9883720930232558,0.007141982570100127
183,1745407694.099607,1745407694.15052,True,,ORB,1173,1173,1173,1173,1173,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,552,552,0.0,0.0,0.0,0.0,1.0,0.0036358983250567713
184,1745407694.15052,1745407694.20087,True,,ORB,1173,1175,1173,922,922,1.0,0.0,1.4399940967559814,0.0,10.654768943786621,0.01350723800883777,True,True,0.008140146732330322,0.0117647061124444,True,,552,552,0.013705873861908913,1.152603268623352,0.0,58.49699783325195,0.9855072463768116,0.0046069030977747396
185,1745407694.20087,1745407694.251698,True,,ORB,1175,1176,1175,814,763,0.9373464373464373,0.0,3.1622776985168457,0.0,33.62372970581055,0.24037686137926012,False,True,0.015590859577059746,0.0313725508749485,True,,525,525,0.24552111327648163,3.589418411254883,26.641088485717773,78.34516143798828,0.979047619047619,0.00583025983196693
186,1745407694.251698,1745407694.302061,True,,ORB,1176,1178,1176,803,728,0.9066002490660025,0.720001220703125,3.7947380542755127,0.0,39.24837875366211,0.5771301535236008,False,False,0.026264632120728493,0.054901961237192154,True,,543,533,0.5837008953094482,4.2957763671875,20.23969078063965,76.81517791748047,0.9887429643527205,0.004721720966512095
187,1745407694.302061,1745407694.353001,True,,ORB,1178,1178,1178,1178,1178,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.00011127069592475891,0.0,True,,553,553,0.0,0.0007321597076952457,0.0,29.30508041381836,1.0,0.0037271912575566335
188,1745407694.353001,1745407694.403478,True,,ORB,1178,1184,1178,802,734,0.9152119700748129,1.0,3.863945722579956,0.0,42.62742614746094,0.7631809711456299,False,False,0.0256304033100605,0.05098039284348488,True,,552,544,0.6463693380355835,4.592137336730957,20.490009307861328,77.45816802978516,1.0,0.0050802043290295975
189,1745407694.403478,1745407694.454278,True,,ORB,1184,1184,1184,1184,1184,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,501,501,0.0,0.0,0.0,0.0,1.0,0.007176443841928079
190,1745407694.454278,1745407694.505248,True,,ORB,1184,1179,1184,796,749,0.9409547738693468,0.0,3.1622776985168457,0.0,22.368135452270508,0.18805125200748443,False,True,0.017944777384400368,0.04313725605607033,True,,501,500,0.19149821996688843,4.748780727386475,18.036672592163086,76.87229919433594,0.982,0.007603654693443208
191,1745407694.505248,1745407694.555424,True,,ORB,1179,1179,1179,943,943,1.0,0.0,1.727996826171875,0.0,22.33776092529297,0.04848787543621469,True,True,0.008396044373512268,0.01568627543747425,True,,471,470,0.04964989423751831,1.8988693952560425,0.0,74.96576690673828,0.9765957446808511,0.004375041031155719
192,1745407694.555424,1745407694.605616,True,,ORB,1179,1183,1179,794,701,0.8828715365239295,1.0,4.123105525970459,0.0,46.12105941772461,0.7437719106674194,False,False,0.0197690911591053,0.04313725605607033,True,,536,534,0.6330372095108032,4.539699554443359,21.196701049804688,74.5659408569336,0.9906367041198502,0.0029632241606054772
193,1745407694.605616,1745407694.656137,True,,ORB,1183,1183,1183,1183,1183,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,510,510,0.0,0.0,0.0,0.0,1.0,0.008218915837366605
194,1745407694.656137,1745407694.706782,True,,ORB,1183,1177,1183,748,748,1.0,1.0,3.863947629928589,0.0,45.152008056640625,0.7491555213928223,False,False,0.019321270287036896,0.0470588244497776,True,,510,505,0.6544479727745056,4.631105422973633,19.575321197509766,79.83924102783203,0.9821782178217822,0.001625072697240159
195,1745407694.706782,1745407694.756917,True,,ORB,1177,1182,1177,788,737,0.9352791878172588,0.0,3.1622776985168457,0.0,27.997039794921875,0.44423195597316534,False,True,0.015207473188638687,0.03921568766236305,True,,560,560,0.4531327784061432,5.281412601470947,21.17287826538086,82.02440643310547,0.9803571428571428,0.005117620756743528
196,1745407694.756917,1745407694.807524,True,,ORB,1182,1184,1182,950,950,1.0,0.0,1.727996826171875,0.0,20.81366539001465,0.0437933422043421,True,True,0.006452646106481552,0.0117647061124444,True,,538,538,0.044538408517837524,1.2025212049484253,0.0,74.02937316894531,0.983271375464684,0.0076772938619494415
197,1745407694.807524,1745407694.857777,True,,ORB,1184,1177,1184,856,815,0.9521028037383178,0.0,2.683295249938965,0.0,29.718271255493164,0.3429997608202313,False,True,0.014782744459807873,0.03529411926865578,True,,545,545,0.3448982834815979,4.197265148162842,24.924570083618164,77.45110321044922,0.9944954128440368,0.002123774290125119
